ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
111.0,111.0,-21.12,-0.37,Animal 2_2hrs_034,1.27,117.21,141.59,7.46,220.96,108.64,119.39,86.43
107.0,111.0,-54.42,-0.95,Animal 2_2hrs_035,13.68,189.8,171.42,29.54,220.34,92.32,101.7,69.16
111.0,111.0,-65.2,-1.14,Animal 2_2hrs_035,104.74,171.47,170.47,109.06,149.77,66.57,122.0,63.56
83.0,111.0,120.89,2.11,Animal 2_2hrs_035,39.58,18.02,78.58,40.24,60.98,113.59,135.75,43.0
111.0,111.0,-41.45,-0.72,Animal 2_2hrs_036,0.22,217.32,220.0,1.62,324.53,116.57,105.92,105.77
111.0,111.0,-7.69,-0.13,Animal 2_2hrs_037,0.44,116.89,207.74,2.28,181.43,102.77,103.11,69.27
111.0,111.0,-71.77,-1.25,Animal 2_2hrs_037,35.25,143.78,149.06,42.75,89.51,75.65,126.63,60.18
111.0,111.0,108.67,1.9,Animal 2_2hrs_037,60.89,18.73,91.43,89.38,0.42,121.69,126.22,2.26
111.0,111.0,47.41,0.83,Animal 2_2hrs_039,3.55,7.88,209.8,9.74,225.02,122.46,104.49,117.08
111.0,111.0,8.19,0.14,Animal 2_2hrs_039,69.48,97.8,188.18,85.08,121.77,107.86,118.33,57.23
111.0,111.0,41.5,0.72,Animal 2_2hrs_040,1.14,63.73,129.78,6.32,141.52,95.83,93.49,75.95
104.0,111.0,-49.38,-0.86,Animal 2_2hrs_040,0.16,197.07,212.36,1.26,114.55,116.21,143.0,52.65
84.0,111.0,10.97,0.19,Animal 2_2hrs_040,46.38,90.85,181.61,49.77,137.62,104.6,110.67,84.66
111.0,111.0,69.47,1.21,Animal 2_2hrs_041,97.46,47.23,163.28,101.03,83.26,122.29,135.17,69.44
96.0,111.0,6.18,0.11,Animal 2_2hrs_042,44.51,70.11,173.04,129.81,167.47,77.47,105.02,86.33
111.0,111.0,6.16,0.11,Animal 2_2hrs_042,3.01,75.66,211.05,12.65,0.15,89.92,78.85,1.3
111.0,111.0,38.47,0.67,Animal 2_2hrs_044,49.96,48.57,168.87,100.94,178.65,99.51,104.77,62.32
111.0,111.0,62.37,1.09,Animal 2_2hrs_044,41.01,55.1,130.93,85.02,142.67,96.14,109.45,64.42
111.0,111.0,26.78,0.47,Animal 2_2hrs_044,60.27,66.89,170.79,69.84,151.38,110.44,84.51,62.2
111.0,111.0,-7.73,-0.13,Animal 2_2hrs_044,24.81,113.95,181.47,35.72,134.58,104.6,112.6,76.68
111.0,111.0,49.73,0.87,Animal 2_2hrs_045,43.64,39.63,154.32,103.72,193.47,99.74,103.4,74.04
111.0,111.0,41.89,0.73,Animal 2_2hrs_045,0.26,13.41,214.18,1.74,30.44,72.0,148.85,28.54
111.0,111.0,38.64,0.67,Animal 2_2hrs_045,66.3,47.49,186.61,120.24,258.68,126.35,87.95,119.56
111.0,111.0,21.65,0.38,Animal 2_2hrs_046,0.61,78.46,191.94,4.19,255.84,115.14,99.51,112.96
111.0,111.0,-10.66,-0.19,Animal 2_2hrs_047,69.93,142.54,176.6,70.12,126.1,130.25,111.34,48.97
111.0,111.0,178.73,3.12,Animal 2_2hrs_047,142.28,104.54,40.75,100.84,140.34,105.91,102.69,72.06
111.0,111.0,20.83,0.36,Animal 2_2hrs_049,0.15,85.38,143.77,1.17,67.98,95.19,117.99,34.1
111.0,111.0,15.46,0.27,Animal 2_2hrs_050,3.66,85.51,186.05,7.89,194.46,107.35,107.08,62.32
111.0,111.0,85.58,1.49,Animal 2_2hrs_050,42.91,16.5,105.89,83.03,208.61,98.7,99.54,64.21
111.0,111.0,-97.54,-1.7,Animal 2_2hrs_050,104.3,186.29,90.95,76.92,110.2,110.35,100.99,57.33
82.0,111.0,-9.97,-0.17,Animal 2_4hrs_001-edit-b.tif,37.36,69.95,189.04,69.35,184.29,54.84,103.13,101.98
111.0,111.0,73.06,1.28,Animal 2_4hrs_001-edit-b.tif,159.27,47.26,143.84,173.93,215.95,97.44,128.56,89.65
111.0,111.0,35.94,0.63,Animal 2_4hrs_001,0.29,23.8,219.72,1.91,304.54,97.91,117.49,205.22
111.0,111.0,61.81,1.08,Animal 2_4hrs_001,0.47,2.98,169.82,2.43,158.36,106.18,114.51,72.68
111.0,111.0,-165.8,-2.89,Animal 2_4hrs_001,54.19,124.94,29.0,97.34,157.28,104.92,108.11,65.97
111.0,111.0,117.77,2.06,Animal 2_4hrs_002,199.12,79.83,101.59,252.72,130.72,118.95,122.19,70.63
111.0,111.0,-53.31,-0.93,Animal 2_4hrs_002,5.9,163.86,152.09,19.92,107.31,104.3,107.71,64.87
102.0,111.0,86.15,1.5,Animal 2_4hrs_003,6.37,8.5,119.23,19.45,141.1,76.28,114.67,64.25
111.0,111.0,-35.14,-0.61,Animal 2_4hrs_003,66.72,145.79,170.49,149.35,215.71,97.92,102.47,80.42
111.0,111.0,-87.35,-1.52,Animal 2_4hrs_003,1.47,171.15,120.02,4.86,127.43,104.05,116.92,78.89
111.0,111.0,-35.99,-0.63,Animal 2_4hrs_004,39.0,160.65,163.44,85.85,191.44,113.71,98.81,89.96
111.0,111.0,-136.07,-2.37,Animal 2_4hrs_004,61.34,180.09,49.61,87.06,147.67,122.96,108.91,57.4
111.0,111.0,159.91,2.79,Animal 2_4hrs_004,50.87,49.34,42.46,72.43,96.68,87.35,146.4,41.46
111.0,111.0,-56.76,-0.99,Animal 2_4hrs_005,34.32,150.86,141.94,82.86,151.04,103.75,111.06,71.21
111.0,111.0,50.87,0.89,Animal 2_4hrs_005,28.4,23.21,180.54,55.06,167.57,105.62,113.5,68.24
111.0,111.0,-28.47,-0.5,Animal 2_4hrs_005,0.23,217.05,220.4,1.6,114.8,148.12,93.3,60.54
111.0,111.0,-12.84,-0.22,Animal 2_4hrs_005,4.92,83.52,186.67,23.98,68.58,66.12,110.35,62.2
111.0,111.0,128.37,2.24,Animal 2_4hrs_006,36.39,47.35,66.65,71.2,116.65,112.11,117.94,64.16
111.0,111.0,46.9,0.82,Animal 2_4hrs_006,45.24,45.83,171.7,94.28,145.56,110.83,110.88,70.2
111.0,111.0,-29.02,-0.51,Animal 2_4hrs_006,15.28,150.38,200.5,35.17,159.54,100.18,109.99,76.82
111.0,111.0,51.86,0.91,Animal 2_4hrs_006,1.48,4.71,189.5,6.94,160.64,103.84,111.66,70.21
111.0,111.0,-10.92,-0.19,Animal 2_4hrs_006,30.15,128.17,194.56,61.54,147.71,110.97,105.46,50.3
111.0,111.0,-26.71,-0.47,Animal 2_4hrs_007,49.99,145.63,177.29,113.28,142.15,112.37,111.18,53.78
111.0,111.0,-21.22,-0.37,Animal 2_4hrs_007,40.79,108.35,171.79,61.09,92.46,89.89,124.25,50.94
111.0,111.0,-61.72,-1.08,Animal 2_4hrs_007,0.2,164.65,147.18,1.41,120.94,103.66,114.36,87.83
102.0,111.0,11.85,0.21,Animal 2_4hrs_009,0.2,86.71,178.59,1.5,175.52,102.09,105.28,57.45
111.0,111.0,-38.71,-0.68,Animal 2_4hrs_009,1.39,166.78,198.34,7.95,200.71,91.24,104.09,112.48
111.0,111.0,-7.78,-0.14,Animal 2_4hrs_009,33.59,107.7,173.39,66.41,114.1,98.98,109.52,57.03
111.0,111.0,113.45,1.98,Animal 2_4hrs_010,39.26,32.5,77.83,66.12,156.11,108.18,110.65,51.71
111.0,111.0,101.23,1.77,Animal 2_4hrs_010,49.26,52.48,99.91,139.99,260.2,103.59,110.06,139.23
111.0,111.0,-153.54,-2.68,Animal 2_4hrs_010,38.75,166.2,61.87,99.24,76.87,130.12,134.38,42.02
111.0,111.0,-112.02,-1.96,Animal 2_4hrs_011,47.02,197.74,57.62,61.58,49.28,80.0,105.22,32.02
111.0,111.0,-75.88,-1.32,Animal 2_4hrs_011,50.89,181.94,139.3,133.83,146.71,83.11,114.43,91.16
111.0,111.0,71.78,1.25,Animal 2_4hrs_011,104.79,90.23,121.13,189.07,3.85,151.11,101.1,8.25
111.0,111.0,-140.15,-2.45,Animal 2_4hrs_012,17.54,142.01,59.17,35.85,76.41,100.86,108.47,45.24
111.0,111.0,-110.22,-1.92,Animal 2_4hrs_013,77.1,198.62,92.26,124.35,292.08,103.98,127.12,167.14
111.0,111.0,-30.83,-0.54,Animal 2_4hrs_013,279.01,101.61,165.14,134.02,0.01,52.0,82.0,0.0
111.0,111.0,99.73,1.74,Animal 2_4hrs_013,0.24,94.81,109.81,1.98,108.31,134.28,116.58,60.02
101.0,111.0,96.48,1.68,Animal 2_4hrs_013,126.74,42.15,105.03,170.05,287.77,90.68,110.54,105.01
111.0,111.0,-35.62,-0.62,Animal 2_4hrs_014,10.08,142.23,185.5,31.85,227.59,92.56,116.19,80.66
111.0,111.0,41.16,0.72,Animal 2_4hrs_014,129.38,90.19,143.94,263.97,118.89,122.74,106.7,74.14
111.0,111.0,-38.53,-0.67,Animal 2_4hrs_014,73.79,159.54,184.68,119.64,233.77,94.71,103.26,127.08
111.0,111.0,7.8,0.14,Animal 2_4hrs_015,38.68,88.76,187.13,85.92,228.93,100.19,103.68,121.07
111.0,111.0,-0.51,-0.01,Animal 2_4hrs_015,29.77,109.03,161.46,55.85,164.64,108.42,93.09,66.19
111.0,111.0,36.83,0.64,Animal 2_4hrs_015,72.83,29.79,152.66,117.82,76.22,82.36,82.48,63.29
111.0,111.0,33.63,0.59,Animal 2_4hrs_015,2.16,95.42,164.78,5.96,10.01,118.91,129.48,18.78
111.0,111.0,-88.18,-1.54,Animal 2_4hrs_016,43.65,167.28,135.97,99.81,72.66,116.09,134.34,36.48
111.0,111.0,61.71,1.08,Animal 2_4hrs_016,84.97,70.13,130.94,134.97,146.63,144.03,91.17,59.47
111.0,111.0,-59.51,-1.04,Animal 2_4hrs_016,142.38,178.22,146.11,127.37,376.19,111.86,107.04,112.05
111.0,101.0,-62.71,-1.09,Animal 2_4hrs_016,92.29,112.42,87.93,86.36,159.47,83.6,73.06,67.16
111.0,111.0,-120.57,-2.1,Animal 2_4hrs_017,39.25,186.31,59.68,42.76,153.21,110.85,104.25,60.2
111.0,111.0,-175.76,-3.07,Animal 2_4hrs_017,37.71,117.95,33.4,69.81,177.39,112.21,110.85,65.5
111.0,111.0,39.15,0.68,Animal 2_4hrs_017,0.75,13.72,218.83,3.47,141.82,100.79,111.88,50.98
111.0,111.0,6.66,0.12,Animal 2_4hrs_019,4.74,91.38,176.72,19.5,184.87,100.0,102.86,86.82
111.0,111.0,-73.04,-1.27,Animal 2_4hrs_021,33.06,166.65,104.54,60.59,88.06,102.31,84.92,64.71
111.0,111.0,38.59,0.67,Animal 2_4hrs_021,32.75,45.78,188.73,65.39,152.36,105.88,113.42,82.79
111.0,111.0,71.0,1.24,Animal 2_4hrs_021,65.85,78.45,121.7,178.79,13.36,122.8,106.43,14.56
111.0,111.0,-103.65,-1.81,Animal 2_4hrs_021,43.96,176.1,128.79,107.76,91.83,116.75,143.2,65.08
111.0,111.0,47.96,0.84,Animal 2_4hrs_021,39.6,70.36,179.67,62.72,2.62,137.95,118.72,10.8
111.0,111.0,-13.89,-0.24,Animal 2_4hrs_022,5.87,128.0,195.59,34.6,287.89,102.11,90.89,137.23
111.0,111.0,45.6,0.8,Animal 2_4hrs_022,0.62,48.47,178.43,4.79,77.8,133.22,95.46,53.13
111.0,111.0,-33.63,-0.59,Animal 2_4hrs_023,27.9,144.86,169.39,49.72,166.22,95.99,95.92,93.7
111.0,111.0,-54.2,-0.95,Animal 2_4hrs_025,7.5,166.06,141.98,13.16,178.19,108.89,100.75,68.32
111.0,111.0,159.19,2.78,Animal 2_4hrs_026,71.79,65.77,35.78,167.16,216.1,98.16,121.03,104.37
111.0,111.0,-73.64,-1.29,Animal 2_4hrs_026,43.57,139.43,146.86,65.46,71.68,84.68,130.79,39.89
111.0,111.0,20.65,0.36,Animal 2_4hrs_026,4.88,73.39,196.68,14.34,206.84,105.56,111.32,77.55
90.0,111.0,110.31,1.93,Animal 2_4hrs_026,49.5,32.59,109.28,73.12,40.6,87.29,129.52,30.36
111.0,111.0,-24.75,-0.43,Animal 2_4hrs_028,0.23,150.9,204.65,1.97,140.83,102.74,100.21,46.52
111.0,111.0,-132.99,-2.32,Animal 2_4hrs_029,98.05,108.06,84.11,200.64,164.12,88.87,101.99,101.42
111.0,111.0,-20.88,-0.36,Animal 2_4hrs_029,6.22,129.83,192.26,21.15,139.99,97.94,108.67,59.47
111.0,111.0,-13.98,-0.24,Animal 2_4hrs_029,41.91,119.1,170.92,101.78,283.56,102.89,105.79,88.82
111.0,111.0,-13.99,-0.24,Animal 2_4hrs_029,80.63,106.06,183.4,212.88,113.81,90.86,122.38,136.17
111.0,111.0,-154.39,-2.69,Animal 2_4hrs_029,13.85,126.91,68.3,33.87,3.86,109.5,104.63,18.36
111.0,111.0,6.99,0.12,Animal 2_4hrs_029,41.54,92.81,191.73,85.46,140.89,103.96,100.77,52.22
111.0,111.0,-121.42,-2.12,Animal 2_4hrs_031,31.25,176.04,72.84,26.79,139.4,129.84,101.07,57.78
111.0,111.0,-35.28,-0.62,Animal 2_4hrs_031,60.1,157.93,173.28,94.92,199.75,109.96,105.49,78.03
111.0,111.0,24.33,0.42,Animal 2_4hrs_032,74.17,66.14,179.7,79.02,250.67,100.26,104.22,73.48
111.0,111.0,29.76,0.52,Animal 2_4hrs_032,4.01,55.91,211.86,9.24,138.65,113.91,110.42,53.72
111.0,111.0,66.59,1.16,Animal 2_4hrs_032,8.7,21.87,141.1,22.6,87.91,98.88,107.76,45.69
111.0,111.0,9.75,0.17,Animal 2_4hrs_032,13.12,70.18,208.53,31.11,224.49,85.87,117.31,88.22
111.0,111.0,6.03,0.11,Animal 2_4hrs_033,52.3,133.33,199.83,74.25,131.87,141.47,122.71,50.43
111.0,111.0,64.48,1.13,Animal 2_4hrs_034,123.53,40.49,114.1,158.01,100.22,104.49,83.55,77.61
111.0,111.0,16.69,0.29,Animal 2_4hrs_034,65.59,75.9,185.46,82.48,191.38,100.95,101.89,103.02
111.0,111.0,63.65,1.11,Animal 2_4hrs_035,103.74,43.51,166.32,119.47,77.3,121.51,127.69,95.3
111.0,111.0,-144.44,-2.52,Animal 2_4hrs_035,45.35,172.79,65.17,87.42,82.15,117.62,142.34,48.7
111.0,111.0,-28.05,-0.49,Animal 2_4hrs_036,30.72,141.89,173.97,116.73,188.07,103.23,101.43,111.43
111.0,111.0,12.34,0.22,Animal 2_4hrs_036,40.71,90.37,146.57,64.21,172.72,102.01,93.34,68.76
111.0,111.0,-25.86,-0.45,Animal 2_4hrs_036,79.27,125.73,157.63,228.07,344.36,93.57,91.27,133.37
111.0,111.0,-10.14,-0.18,Animal 2_4hrs_037,0.15,152.46,181.15,1.24,74.26,137.92,99.84,65.38
111.0,111.0,17.76,0.31,Animal 2_4hrs_037,0.13,94.91,183.64,1.02,222.85,116.72,115.54,83.97
111.0,111.0,178.02,3.11,Animal 2_4hrs_037,29.46,120.65,20.61,34.53,140.35,124.04,118.64,90.48
111.0,111.0,63.06,1.1,Animal 2_4hrs_037,55.92,36.92,152.08,89.99,25.8,145.07,97.11,28.21
111.0,111.0,169.25,2.95,Animal 2_4hrs_037,36.35,87.22,36.13,70.49,145.99,101.56,111.65,64.31
111.0,111.0,41.26,0.72,Animal 2_4hrs_037,57.59,71.64,180.08,103.43,117.55,119.45,125.59,66.21
111.0,111.0,17.4,0.3,Animal 2_4hrs_038,46.55,68.48,185.5,84.11,236.6,94.24,103.28,69.53
111.0,111.0,-105.2,-1.84,Animal 2_4hrs_038,129.33,172.45,95.31,204.04,274.36,105.73,113.43,92.97
111.0,111.0,-53.93,-0.94,Animal 2_4hrs_039,75.45,175.89,172.01,123.61,216.15,104.66,120.12,132.57
111.0,111.0,37.25,0.65,Animal 2_4hrs_039,78.44,60.03,156.26,112.36,138.72,100.39,103.17,55.2
111.0,111.0,158.97,2.77,Animal 2_4hrs_040,129.84,87.51,52.03,112.77,185.98,108.48,106.58,66.23
111.0,111.0,-37.25,-0.65,Animal 2_4hrs_041,31.11,184.21,200.13,34.39,2.29,116.95,111.69,7.32
111.0,111.0,-43.06,-0.75,Animal 2_4hrs_042,32.27,153.96,194.64,38.98,62.82,68.51,103.2,50.42
111.0,111.0,96.36,1.68,Animal 2_4hrs_042,33.63,32.06,142.63,36.9,13.55,123.98,152.87,15.38
111.0,111.0,39.85,0.7,Animal 2_4hrs_042,1.46,14.56,218.53,7.81,206.69,107.2,107.56,73.58
111.0,111.0,-61.65,-1.08,Animal 2_4hrs_042,91.66,141.36,119.09,85.39,140.94,110.51,102.45,55.58
111.0,111.0,53.35,0.93,Animal 2_4hrs_042,0.19,24.12,189.06,1.41,66.03,138.7,103.81,34.16
111.0,111.0,-81.9,-1.43,Animal 2_4hrs_043,67.08,173.62,104.88,67.67,173.89,99.88,94.38,68.89
111.0,111.0,-39.13,-0.68,Animal 2_4hrs_043,99.86,151.17,163.04,131.05,200.1,103.6,104.56,94.51
111.0,111.0,-4.89,-0.09,Animal 2_4hrs_043,0.16,109.14,220.07,1.23,178.18,99.68,109.34,75.37
111.0,111.0,142.85,2.49,Animal 2_4hrs_043,79.32,48.31,37.64,55.63,100.45,96.66,101.46,44.13
111.0,111.0,166.92,2.91,Animal 2_4hrs_044,59.74,91.0,27.64,37.33,99.21,106.54,94.5,42.07
111.0,111.0,-4.88,-0.09,Animal 2_4hrs_044,75.93,122.2,185.04,127.23,182.13,114.96,100.27,58.27
111.0,111.0,-15.29,-0.27,Animal 2_4hrs_044,11.93,120.21,163.6,21.87,99.56,107.12,115.75,40.72
111.0,111.0,-62.26,-1.09,Animal 2_4hrs_045,0.24,156.33,118.9,1.93,181.18,104.59,91.7,74.16
111.0,111.0,126.74,2.21,Animal 2_4hrs_045,65.66,44.31,52.97,113.45,207.27,112.48,103.86,103.22
111.0,111.0,-38.97,-0.68,Animal 2_4hrs_045,0.41,133.97,169.26,2.15,112.2,89.01,113.67,52.59
96.0,111.0,-12.07,-0.21,Animal 2_4hrs_046,84.6,86.16,157.82,145.36,177.88,71.52,89.35,81.95
111.0,111.0,164.25,2.87,Animal 2_4hrs_046,46.98,108.58,42.16,39.74,57.92,126.81,106.79,35.23
111.0,111.0,-52.26,-0.91,Animal 2_4hrs_047,0.4,201.56,196.71,2.39,195.71,99.4,117.64,68.53
111.0,111.0,177.64,3.1,Animal 2_4hrs_047,18.63,112.25,64.94,39.31,20.83,114.06,108.81,23.55
111.0,111.0,-68.11,-1.19,Animal 2_4hrs_048,61.36,130.3,106.75,94.48,145.22,76.12,84.97,54.91
111.0,111.0,-31.02,-0.54,Animal 2_4hrs_048,61.45,145.51,177.6,87.78,120.5,100.11,102.09,57.51
111.0,111.0,-0.55,-0.01,Animal 2_4hrs_048,68.27,104.36,175.07,134.45,203.02,103.63,98.08,59.97
111.0,111.0,17.35,0.3,Animal 2_4hrs_049,2.08,86.38,179.87,9.9,168.21,110.1,103.96,61.26
111.0,111.0,-26.78,-0.47,Animal 2_4hrs_049,36.95,136.01,181.51,104.4,167.2,98.39,106.96,73.98
102.0,111.0,43.85,0.77,Animal 2_4hrs_051,1.0,42.07,151.81,5.03,202.23,91.63,100.23,68.38
111.0,111.0,-1.47,-0.03,Animal 2_4hrs_051,25.28,82.21,176.6,25.48,194.33,79.98,89.72,77.48
111.0,111.0,59.25,1.03,Animal 2_4hrs_051,24.88,49.98,129.8,35.95,143.3,115.11,91.05,61.65
110.0,111.0,5.87,0.1,Animal 2_4hrs_051,35.88,103.84,187.62,51.6,201.13,113.88,89.93,83.36
111.0,111.0,45.7,0.8,Animal 2_4hrs_052,47.22,49.42,166.61,146.43,297.0,106.74,110.67,125.46
111.0,111.0,-29.05,-0.51,Animal 2_4hrs_052,71.86,103.03,141.67,145.73,104.29,83.56,106.62,48.9
111.0,111.0,138.47,2.42,Animal 2_4hrs_052,24.34,73.33,69.89,43.17,151.2,112.97,114.63,71.21
111.0,111.0,146.58,2.56,Animal 2_4hrs_053,26.78,70.67,59.5,37.91,152.24,103.96,109.96,60.64
111.0,111.0,2.67,0.05,Animal 2_4hrs_053,57.82,107.91,179.94,86.33,122.03,111.15,110.71,46.87
111.0,111.0,-47.21,-0.82,Animal 2_4hrs_053,50.75,136.63,172.78,77.24,89.26,84.62,124.63,50.96
111.0,111.0,-134.49,-2.35,Animal 2_6hrs_001,28.74,168.67,48.23,44.84,202.53,111.56,104.33,83.64
111.0,111.0,-12.68,-0.22,Animal 2_6hrs_001,47.2,122.53,166.23,71.51,155.84,108.96,105.87,50.67
111.0,111.0,-12.37,-0.22,Animal 2_6hrs_002,47.45,122.9,162.64,69.98,155.83,109.74,102.67,51.07
111.0,111.0,-4.24,-0.07,Animal 2_6hrs_002,68.92,110.56,153.08,151.11,228.26,105.42,83.71,59.79
111.0,111.0,-64.3,-1.12,Animal 2_6hrs_004,96.02,173.04,175.7,97.4,151.74,64.75,123.59,58.82
111.0,111.0,15.43,0.27,Animal 2_6hrs_004,89.24,121.56,185.47,157.26,86.61,142.24,110.54,40.9
111.0,111.0,0.85,0.01,Animal 2_6hrs_004,50.89,119.06,166.53,133.02,110.08,119.88,111.27,48.87
111.0,111.0,-6.9,-0.12,Animal 2_6hrs_005,1.11,118.51,214.42,3.99,132.09,106.09,111.81,62.11
111.0,111.0,-68.89,-1.2,Animal 2_6hrs_005,66.33,182.73,121.11,85.85,179.63,112.52,94.0,57.42
111.0,111.0,53.84,0.94,Animal 2_6hrs_005,44.66,25.63,183.18,62.98,111.3,145.96,95.26,56.47
111.0,111.0,-67.74,-1.18,Animal 2_6hrs_006,51.69,177.25,135.66,80.35,186.74,105.5,106.29,59.03
111.0,111.0,17.46,0.3,Animal 2_6hrs_006,95.35,112.13,162.89,200.99,290.76,125.9,119.1,108.15
111.0,111.0,-49.09,-0.86,Animal 2_6hrs_006,43.95,148.98,134.15,56.31,139.09,117.66,107.01,57.09
111.0,111.0,-6.83,-0.12,Animal 2_6hrs_006,35.66,111.19,173.87,60.63,174.37,102.37,100.18,55.74
111.0,111.0,31.63,0.55,Animal 2_6hrs_007,70.23,85.93,188.65,85.62,90.38,130.04,117.04,43.22
111.0,111.0,-115.0,-2.01,Animal 2_6hrs_007,88.46,121.85,111.68,134.11,140.53,109.27,117.54,53.96
111.0,111.0,45.42,0.79,Animal 2_6hrs_008,20.68,45.54,158.32,43.81,204.29,102.63,102.07,65.23
111.0,111.0,31.45,0.55,Animal 2_6hrs_008,33.16,65.53,185.06,31.15,168.71,112.86,107.68,54.3
111.0,111.0,50.8,0.89,Animal 2_6hrs_008,17.93,7.92,171.32,37.97,378.73,89.61,104.7,104.83
111.0,111.0,-35.25,-0.62,Animal 2_6hrs_009,42.52,171.1,182.39,66.06,236.1,111.82,98.51,82.45
111.0,111.0,-53.68,-0.94,Animal 2_6hrs_009,97.11,178.86,160.25,170.02,6.03,89.22,94.36,9.36
111.0,111.0,61.28,1.07,Animal 2_6hrs_009,49.48,42.21,126.49,80.01,128.51,91.79,99.32,47.02
111.0,111.0,-51.7,-0.9,Animal 2_6hrs_009,74.08,168.33,166.76,104.54,150.07,103.44,115.51,81.11
111.0,111.0,-27.51,-0.48,Animal 2_6hrs_010,3.88,135.83,204.78,13.63,232.38,92.34,121.27,106.05
111.0,111.0,-40.97,-0.72,Animal 2_6hrs_011,128.91,135.3,118.66,150.64,250.86,114.55,94.77,112.02
111.0,111.0,1.76,0.03,Animal 2_6hrs_011,65.12,141.94,187.51,85.1,144.07,144.42,106.73,51.56
111.0,111.0,-66.24,-1.16,Animal 2_6hrs_012,77.83,174.54,173.31,107.53,162.92,83.57,133.26,68.69
111.0,111.0,26.53,0.46,Animal 2_6hrs_012,58.97,60.46,188.4,71.39,235.03,103.49,102.21,62.99
111.0,111.0,-26.36,-0.46,Animal 2_6hrs_013,83.92,112.86,157.34,137.93,138.13,81.5,94.06,72.51
111.0,111.0,19.68,0.34,Animal 2_6hrs_013,80.68,108.1,168.58,229.85,182.17,136.09,90.33,58.14
